recordtime,A3outsiders_windiv,jockeychallenge_combo_div,winoddsrank,dbltrio3_combo_div,railtype_s,racesurface_s,owner,dbl2_combo_div,raceclass,newclass_s,dbltrio2_combo_div,jockey_id,trio_combo_div,horse_id,horsenumber,racecoursecode,race_id,theresults,dbl5_combo_div,racepace,dbl4_combo_div,win_combo_div,tce_combo_div,racegoing_s,market_prob,recordtimeperlength,dbl9_combo_div,favpos,dbl3_combo_div,horsereport,A1topfavs_windiv,trainercode,dbl8_combo_div,dbltrio1_combo_div,winodds,race_total_prob,qn_combo_div,finishtime,horsecode,winningtrainercode,runnerslist,metaspeedrank,place_combo_div,runningpositions,racedate,racesurface,jockeycode,marginsbehindleader,racegoing,dbl10_combo_div,winoddsranks,winningjockeycode,sec_timelist,racenumber,dbl6_combo_div,qtt_combo_div,dbl1_combo_div,sixup_combo_div,tripletrio_combo_div,norunners,dbl7_combo_div,qnp_combo_div,tripletriocons_combo_div,racetrainers,f4_combo_div,A2midpricers_windiv,racerating_s,raceday_id,racedistance,stdtime,favodds,place,winningsecs,horsespeedrating
68.46,,,1,,,,,,Class 3,,,,"9,10,12,1,015.00",,1,ST,,1-2-3-4,,0.03,,"10,18.00","10,9,12,2,937.00",,,0.01738884,,1,,"FIVE STARS AGENT shifted out at the start, resulting in LUCKY EVER being bumped and then momentarily crowded for room inside DIAMOND DRAGONAfter the race, an endoscopic examination was conducted on LUCKY EVER at the request of Trainer C S ShunBefore being allowed to race again, LUCKY EVER will be subjected to an official veterinary examinationLUCKY EVER and PAKISTAN BABY were sent for sampling",,,,,1.8,0.0,"9,10,372.50",69.43,T293,SCS,,,"10,11.00","6,5,1",20160117,TURF ,MOJ,"[2.75, 2.25, 1.25, None, None, None]",G,,,MOJ,"[24.37, 22.46, 22.6, None, None, None]",8,,"10,9,12,2,13,325.00",,,,,,"9,10,94.50",,"Counter({u'LAL': 1, u'CAS': 1, u'MKL': 1, u'YTP': 1, u'CD': 1, u'SWY': 1, u'FC': 1, u'YPF': 1, u'YCH': 1, u'LKW': 1, u'SCS': 1, u'TYS': 1})","2,9,10,12,751.00",,,,1200,69.4,1.8,1,"[23.93, 22.54, 22.96]",986.0
68.46,,,9,,,,,,Class 3,,,,"9,10,12,1,015.00",,2,ST,,1-2-3-4,,0.03,,"10,18.00","10,9,12,2,937.00",,,0.01738884,,1,,"At the 200 Metres, the whip of K C Leung (PAKISTAN BABY) was knocked from his grasp by the whip of D Whyte (SUPER LEADER)Approaching the 50 Metres, SUPER LEADER was momentarily awkwardly placed close to the heels of PAKISTAN BABYLUCKY EVER and PAKISTAN BABY were sent for sampling",,,,,42.0,0.0,"9,10,372.50",69.64,S442,SCS,,,"10,11.00","10,10,2",20160117,TURF ,LDE,"[5.75, 4.75, 1.25, None, None, None]",G,,,MOJ,"[24.85, 22.38, 22.41, None, None, None]",8,,"10,9,12,2,13,325.00",,,,,,"9,10,94.50",,"Counter({u'LAL': 1, u'CAS': 1, u'MKL': 1, u'YTP': 1, u'CD': 1, u'SWY': 1, u'FC': 1, u'YPF': 1, u'YCH': 1, u'LKW': 1, u'SCS': 1, u'TYS': 1})","2,9,10,12,751.00",,,,1200,69.4,1.8,2,"[23.93, 22.54, 22.96]",983.0
68.46,,,7,,,,,,Class 3,,,,"9,10,12,1,015.00",,3,ST,,1-2-3-4,,0.03,,"10,18.00","10,9,12,2,937.00",,,0.01738884,,1,,"SUPER LEADER shifted in at the start and bumped SUPER FLUKEA short distance later, SUPER FLUKE raced in restricted room between SUPER LEADER and RUBY COAST",,,,,25.0,0.0,"9,10,372.50",69.71,T382,SCS,,,"10,11.00","11,11,3",20160117,TURF ,SCC,"[6.5, 5.25, 1.75, None, None, None]",G,,,MOJ,"[24.97, 22.34, 22.4, None, None, None]",8,,"10,9,12,2,13,325.00",,,,,,"9,10,94.50",,"Counter({u'LAL': 1, u'CAS': 1, u'MKL': 1, u'YTP': 1, u'CD': 1, u'SWY': 1, u'FC': 1, u'YPF': 1, u'YCH': 1, u'LKW': 1, u'SCS': 1, u'TYS': 1})","2,9,10,12,751.00",,,,1200,69.4,1.8,3,"[23.93, 22.54, 22.96]",982.0
68.46,,,2,,,,,,Class 3,,,,"9,10,12,1,015.00",,4,ST,,1-2-3-4,,0.03,,"10,18.00","10,9,12,2,937.00",,,0.01738884,,1,,"FIVE STARS AGENT shifted out at the start, resulting in LUCKY EVER being bumped and then momentarily crowded for room inside DIAMOND DRAGONNear the 850 Metres, DIAMOND DRAGON got its head up when awkwardly placed close to the heels of STRIKING STARAlso passing the 200 Metres, DIAMOND DRAGON shifted out as B Prebble, the rider of the horse, attempted to free the whip which had become entangled in the horse's maneThen near the 150 Metres, JOLLY BANNER was steadied when crowded for room between SUPER LEADER which shifted in under pressure before being straightened by its rider and DIAMOND DRAGON which shifted out",,,,,3.8,0.0,"9,10,372.50",69.77,V002,SCS,,,"10,11.00","4,2,4",20160117,TURF ,PB,"[1.75, 1.25, 2.25, None, None, None]",G,,,MOJ,"[24.21, 22.46, 23.1, None, None, None]",8,,"10,9,12,2,13,325.00",,,,,,"9,10,94.50",,"Counter({u'LAL': 1, u'CAS': 1, u'MKL': 1, u'YTP': 1, u'CD': 1, u'SWY': 1, u'FC': 1, u'YPF': 1, u'YCH': 1, u'LKW': 1, u'SCS': 1, u'TYS': 1})","2,9,10,12,751.00",,,,1200,69.4,1.8,4,"[23.93, 22.54, 22.96]",981.0
68.46,,,3,,,,,,Class 3,,,,"9,10,12,1,015.00",,5,ST,,1-2-3-4,,0.03,,"10,18.00","10,9,12,2,937.00",,,0.01738884,,1,,,,,,,9.4,0.0,"9,10,372.50",69.89,S415,SCS,,,"10,11.00","1,1,5",20160117,TURF ,WJH,"[0.5, 1.25, 3.0, None, None, None]",G,,,MOJ,"[23.93, 22.54, 23.42, None, None, None]",8,,"10,9,12,2,13,325.00",,,,,,"9,10,94.50",,"Counter({u'LAL': 1, u'CAS': 1, u'MKL': 1, u'YTP': 1, u'CD': 1, u'SWY': 1, u'FC': 1, u'YPF': 1, u'YCH': 1, u'LKW': 1, u'SCS': 1, u'TYS': 1})","2,9,10,12,751.00",,,,1200,69.4,1.8,5,"[23.93, 22.54, 22.96]",980.0
68.46,,,7,,,,,,Class 3,,,,"9,10,12,1,015.00",,6,ST,,1-2-3-4,,0.03,,"10,18.00","10,9,12,2,937.00",,,0.01738884,,1,,"SUPER LEADER shifted in at the start and bumped SUPER FLUKEA short distance later, SUPER FLUKE raced in restricted room between SUPER LEADER and RUBY COASTPassing the 1100 Metres, RUBY COAST was steadied and lost ground when crowded for room inside SUPER LEADER which was taken in by STRIKING STAR (R Fourie)Near the 1000 Metres, SKY HERO shifted out and bumped SUPER LEADERPassing the 200 Metres, RUBY COAST was shifted to the outside of SUPER LEADER after being disappointed for running between that horse and JOLLY BANNERThen near the 150 Metres, JOLLY BANNER was steadied when crowded for room between SUPER LEADER which shifted in under pressure before being straightened by its rider and DIAMOND DRAGON which shifted outAt the 200 Metres, the whip of K C Leung (PAKISTAN BABY) was knocked from his grasp by the whip of D Whyte (SUPER LEADER)Approaching the 50 Metres, SUPER LEADER was momentarily awkwardly placed close to the heels of PAKISTAN BABY",,,,,25.0,0.0,"9,10,372.50",69.99,V016,SCS,,,"10,11.00","9,8,6",20160117,TURF ,WD,"[4.0, 3.5, 3.5, None, None, None]",G,,,MOJ,"[24.57, 22.46, 22.96, None, None, None]",8,,"10,9,12,2,13,325.00",,,,,,"9,10,94.50",,"Counter({u'LAL': 1, u'CAS': 1, u'MKL': 1, u'YTP': 1, u'CD': 1, u'SWY': 1, u'FC': 1, u'YPF': 1, u'YCH': 1, u'LKW': 1, u'SCS': 1, u'TYS': 1})","2,9,10,12,751.00",,,,1200,69.4,1.8,6,"[23.93, 22.54, 22.96]",978.0
68.46,,,8,,,,,,Class 3,,,,"9,10,12,1,015.00",,7,ST,,1-2-3-4,,0.03,,"10,18.00","10,9,12,2,937.00",,,0.01738884,,1,,"A short distance later, SUPER FLUKE raced in restricted room between SUPER LEADER and RUBY COASTPassing the 1100 Metres, RUBY COAST was steadied and lost ground when crowded for room inside SUPER LEADER which was taken in by STRIKING STAR (R Fourie)Passing the 200 Metres, RUBY COAST was shifted to the outside of SUPER LEADER after being disappointed for running between that horse and JOLLY BANNER",,,,,34.0,0.0,"9,10,372.50",70.03,T159,SCS,,,"10,11.00","12,12,7",20160117,TURF ,HCY,"[6.75, 5.25, 3.75, None, None, None]",G,,,MOJ,"[25.01, 22.3, 22.72, None, None, None]",8,,"10,9,12,2,13,325.00",,,,,,"9,10,94.50",,"Counter({u'LAL': 1, u'CAS': 1, u'MKL': 1, u'YTP': 1, u'CD': 1, u'SWY': 1, u'FC': 1, u'YPF': 1, u'YCH': 1, u'LKW': 1, u'SCS': 1, u'TYS': 1})","2,9,10,12,751.00",,,,1200,69.4,1.8,7,"[23.93, 22.54, 22.96]",978.0
68.46,,,5,,,,,,Class 3,,,,"9,10,12,1,015.00",,8,ST,,1-2-3-4,,0.03,,"10,18.00","10,9,12,2,937.00",,,0.01738884,,1,,"Passing the 200 Metres, RUBY COAST was shifted to the outside of SUPER LEADER after being disappointed for running between that horse and JOLLY BANNERThen near the 150 Metres, JOLLY BANNER was steadied when crowded for room between SUPER LEADER which shifted in under pressure before being straightened by its rider and DIAMOND DRAGON which shifted outThroughout the race, JOLLY BANNER travelled wide and without cover",,,,,18.0,0.0,"9,10,372.50",70.12,V077,SCS,,,"10,11.00","5,6,8",20160117,TURF ,DSS,"[1.75, 2.5, 4.25, None, None, None]",G,,,MOJ,"[24.21, 22.66, 23.25, None, None, None]",8,,"10,9,12,2,13,325.00",,,,,,"9,10,94.50",,"Counter({u'LAL': 1, u'CAS': 1, u'MKL': 1, u'YTP': 1, u'CD': 1, u'SWY': 1, u'FC': 1, u'YPF': 1, u'YCH': 1, u'LKW': 1, u'SCS': 1, u'TYS': 1})","2,9,10,12,751.00",,,,1200,69.4,1.8,8,"[23.93, 22.54, 22.96]",976.0
68.46,,,10,,,,,,Class 3,,,,"9,10,12,1,015.00",,9,ST,,1-2-3-4,,0.03,,"10,18.00","10,9,12,2,937.00",,,0.01738884,,1,,"FIVE STARS AGENT shifted out at the start, resulting in LUCKY EVER being bumped and then momentarily crowded for room inside DIAMOND DRAGONIn the early stages, FIVE STARS AGENT raced with its head on the side and was inclined to shift out away from the railThen making the turns, FIVE STARS AGENT continued to race with its head on the side",,,,,60.0,0.0,"9,10,372.50",70.29,V001,SCS,,,"10,11.00","3,4,9",20160117,TURF ,CYT,"[1.5, 2.0, 5.25, None, None, None]",G,,,MOJ,"[24.17, 22.62, 23.5, None, None, None]",8,,"10,9,12,2,13,325.00",,,,,,"9,10,94.50",,"Counter({u'LAL': 1, u'CAS': 1, u'MKL': 1, u'YTP': 1, u'CD': 1, u'SWY': 1, u'FC': 1, u'YPF': 1, u'YCH': 1, u'LKW': 1, u'SCS': 1, u'TYS': 1})","2,9,10,12,751.00",,,,1200,69.4,1.8,9,"[23.93, 22.54, 22.96]",974.0
68.46,,,11,,,,,,Class 3,,,,"9,10,12,1,015.00",,10,ST,,1-2-3-4,,0.03,,"10,18.00","10,9,12,2,937.00",,,0.01738884,,1,,,,,,,89.0,0.0,"9,10,372.50",70.34,T421,SCS,,,"10,11.00","8,9,10",20160117,TURF ,LHW,"[4.0, 3.75, 5.75, None, None, None]",G,,,MOJ,"[24.57, 22.5, 23.27, None, None, None]",8,,"10,9,12,2,13,325.00",,,,,,"9,10,94.50",,"Counter({u'LAL': 1, u'CAS': 1, u'MKL': 1, u'YTP': 1, u'CD': 1, u'SWY': 1, u'FC': 1, u'YPF': 1, u'YCH': 1, u'LKW': 1, u'SCS': 1, u'TYS': 1})","2,9,10,12,751.00",,,,1200,69.4,1.8,10,"[23.93, 22.54, 22.96]",973.0
68.46,,,12,,,,,,Class 3,,,,"9,10,12,1,015.00",,11,ST,,1-2-3-4,,0.03,,"10,18.00","10,9,12,2,937.00",,,0.01738884,,1,,"Passing the 1100 Metres, RUBY COAST was steadied and lost ground when crowded for room inside SUPER LEADER which was taken in by STRIKING STAR (R Fourie)Near the 850 Metres, DIAMOND DRAGON got its head up when awkwardly placed close to the heels of STRIKING STAR",,,,,99.0,0.0,"9,10,372.50",70.66,V015,SCS,,,"10,11.00","2,3,11",20160117,TURF ,FRA,"[0.5, 1.25, 7.75, None, None, None]",G,,,MOJ,"[24.01, 22.66, 23.99, None, None, None]",8,,"10,9,12,2,13,325.00",,,,,,"9,10,94.50",,"Counter({u'LAL': 1, u'CAS': 1, u'MKL': 1, u'YTP': 1, u'CD': 1, u'SWY': 1, u'FC': 1, u'YPF': 1, u'YCH': 1, u'LKW': 1, u'SCS': 1, u'TYS': 1})","2,9,10,12,751.00",,,,1200,69.4,1.8,11,"[23.93, 22.54, 22.96]",969.0
68.46,,,4,,,,,,Class 3,,,,"9,10,12,1,015.00",,12,ST,,1-2-3-4,,0.03,,"10,18.00","10,9,12,2,937.00",,,0.01738884,,1,,"SKY HERO blundered at the start, resulting in its rider, M L Yeung, becoming unbalancedNear the 1000 Metres, SKY HERO shifted out and bumped SUPER LEADERSKY HERO, which was following, was inconvenienced in consequenceA veterinary inspection of SKY HERO immediately following the race including an endoscopic examination showed a substantial amount of blood in the horse's trachea and confirmed to be a ""roarer"" which had previously been reportedBefore being allowed to race again, SKY HERO will be subjected to an official veterinary examination",,,,,13.0,0.0,"9,10,372.50",71.55,T083,SCS,,,"10,11.00","7,7,12",20160117,TURF ,YML,"[3.0, 3.5, 13.25, None, None, None]",G,,,MOJ,"[24.41, 22.62, 24.52, None, None, None]",8,,"10,9,12,2,13,325.00",,,,,,"9,10,94.50",,"Counter({u'LAL': 1, u'CAS': 1, u'MKL': 1, u'YTP': 1, u'CD': 1, u'SWY': 1, u'FC': 1, u'YPF': 1, u'YCH': 1, u'LKW': 1, u'SCS': 1, u'TYS': 1})","2,9,10,12,751.00",,,,1200,69.4,1.8,12,"[23.93, 22.54, 22.96]",957.0
67.46,,,5,,,,,,Class 1,,,,"4,5,12,214.00",,1,ST,,1-2-3-4,,-0.03,,"5,97.50","5,12,4,1,941.00",,,0.01713484,,5,,"MASTER KOCHANWONG lost its left front plate after the raceDEHERE'S THE LOVE, MASTER KOCHANWONG and PABLOSKY were sent for sampling",,,"10/5,339.00",,9.7,0.0,"5,12,162.50",68.07,S008,HAD,,,"5,29.00","1,1,1",20160117,ALL WEATHER TRACK,WD,"[0.3, 0.3, 2.0, None, None, None]",WS,,,WD,"[23.09, 21.93, 23.05, None, None, None]",9,,"5,12,4,9,11,997.00",,,,,,"5,12,72.00",,"Counter({u'SJJ': 2, u'FC': 2, u'MA': 1, u'GR': 1, u'CAS': 1, u'HAD': 1, u'JM': 1, u'YPF': 1, u'YCH': 1, u'WS': 1})","4,5,9,12,474.00",,,,1200,68.1,3.9,1,"[23.09, 21.93, 23.05]",991.0
67.46,,,2,,,,,,Class 1,,,,"4,5,12,214.00",,2,ST,,1-2-3-4,,-0.03,,"5,97.50","5,12,4,1,941.00",,,0.01713484,,5,,"PABLOSKY and GREAT SPIRIT bumped at the startDEHERE'S THE LOVE, MASTER KOCHANWONG and PABLOSKY were sent for sampling",,,"10/5,339.00",,4.1,0.0,"5,12,162.50",68.41,S156,HAD,,,"5,29.00","2,2,2",20160117,ALL WEATHER TRACK,TEK,"[0.3, 0.3, 2.0, None, None, None]",WS,,,WD,"[23.13, 21.93, 23.35, None, None, None]",9,,"5,12,4,9,11,997.00",,,,,,"5,12,72.00",,"Counter({u'SJJ': 2, u'FC': 2, u'MA': 1, u'GR': 1, u'CAS': 1, u'HAD': 1, u'JM': 1, u'YPF': 1, u'YCH': 1, u'WS': 1})","4,5,9,12,474.00",,,,1200,68.1,3.9,2,"[23.09, 21.93, 23.05]",986.0
67.46,,,1,,,,,,Class 1,,,,"4,5,12,214.00",,3,ST,,1-2-3-4,,-0.03,,"5,97.50","5,12,4,1,941.00",,,0.01713484,,5,,"DEHERE'S THE LOVE was held up for clear running passing the 300 Metres and then raced tight with HIGH FIVE near the 150 MetresDEHERE'S THE LOVE, MASTER KOCHANWONG and PABLOSKY were sent for sampling",,,"10/5,339.00",,3.9,0.0,"5,12,162.50",68.54,P305,HAD,,,"5,29.00","8,7,3",20160117,ALL WEATHER TRACK,MOJ,"[4.0, 4.75, 2.75, None, None, None]",WS,,,WD,"[23.73, 22.05, 22.76, None, None, None]",9,,"5,12,4,9,11,997.00",,,,,,"5,12,72.00",,"Counter({u'SJJ': 2, u'FC': 2, u'MA': 1, u'GR': 1, u'CAS': 1, u'HAD': 1, u'JM': 1, u'YPF': 1, u'YCH': 1, u'WS': 1})","4,5,9,12,474.00",,,,1200,68.1,3.9,3,"[23.09, 21.93, 23.05]",984.0
67.46,,,7,,,,,,Class 1,,,,"4,5,12,214.00",,4,ST,,1-2-3-4,,-0.03,,"5,97.50","5,12,4,1,941.00",,,0.01713484,,5,,DEHERE'S THE LOVE was held up for clear running passing the 300 Metres and then raced tight with HIGH FIVE near the 150 Metres,,,"10/5,339.00",,11.0,0.0,"5,12,162.50",68.55,T200,HAD,,,"5,29.00","7,6,4",20160117,ALL WEATHER TRACK,SCC,"[3.0, 4.25, 3.0, None, None, None]",WS,,,WD,"[23.57, 22.13, 22.85, None, None, None]",9,,"5,12,4,9,11,997.00",,,,,,"5,12,72.00",,"Counter({u'SJJ': 2, u'FC': 2, u'MA': 1, u'GR': 1, u'CAS': 1, u'HAD': 1, u'JM': 1, u'YPF': 1, u'YCH': 1, u'WS': 1})","4,5,9,12,474.00",,,,1200,68.1,3.9,4,"[23.09, 21.93, 23.05]",984.0
67.46,,,7,,,,,,Class 1,,,,"4,5,12,214.00",,5,ST,,1-2-3-4,,-0.03,,"5,97.50","5,12,4,1,941.00",,,0.01713484,,5,,"Near the 150 Metres, LORD SINCLAIR was shifted out away from the heels of DOMINEER which hung in under pressure in the Straight when giving groundThroughout the race, DOMINEER travelled wide and without cover",,,"10/5,339.00",,11.0,0.0,"5,12,162.50",68.78,P366,HAD,,,"5,29.00","3,3,5",20160117,ALL WEATHER TRACK,WJH,"[0.5, 1.0, 4.5, None, None, None]",WS,,,WD,"[23.17, 22.01, 23.6, None, None, None]",9,,"5,12,4,9,11,997.00",,,,,,"5,12,72.00",,"Counter({u'SJJ': 2, u'FC': 2, u'MA': 1, u'GR': 1, u'CAS': 1, u'HAD': 1, u'JM': 1, u'YPF': 1, u'YCH': 1, u'WS': 1})","4,5,9,12,474.00",,,,1200,68.1,3.9,5,"[23.09, 21.93, 23.05]",981.0
67.46,,,4,,,,,,Class 1,,,,"4,5,12,214.00",,6,ST,,1-2-3-4,,-0.03,,"5,97.50","5,12,4,1,941.00",,,0.01713484,,5,,"Near the 150 Metres, LORD SINCLAIR was shifted out away from the heels of DOMINEER which hung in under pressure in the Straight when giving ground",,,"10/5,339.00",,7.5,0.0,"5,12,162.50",68.83,N447,HAD,,,"5,29.00","6,5,6",20160117,ALL WEATHER TRACK,DSS,"[2.5, 3.75, 4.75, None, None, None]",WS,,,WD,"[23.49, 22.13, 23.21, None, None, None]",9,,"5,12,4,9,11,997.00",,,,,,"5,12,72.00",,"Counter({u'SJJ': 2, u'FC': 2, u'MA': 1, u'GR': 1, u'CAS': 1, u'HAD': 1, u'JM': 1, u'YPF': 1, u'YCH': 1, u'WS': 1})","4,5,9,12,474.00",,,,1200,68.1,3.9,6,"[23.09, 21.93, 23.05]",980.0
67.46,,,9,,,,,,Class 1,,,,"4,5,12,214.00",,7,ST,,1-2-3-4,,-0.03,,"5,97.50","5,12,4,1,941.00",,,0.01713484,,5,,PABLOSKY and GREAT SPIRIT bumped at the start,,,"10/5,339.00",,26.0,0.0,"5,12,162.50",68.87,P037,HAD,,,"5,29.00","5,4,7",20160117,ALL WEATHER TRACK,LDE,"[2.0, 3.0, 5.0, None, None, None]",WS,,,WD,"[23.41, 22.09, 23.37, None, None, None]",9,,"5,12,4,9,11,997.00",,,,,,"5,12,72.00",,"Counter({u'SJJ': 2, u'FC': 2, u'MA': 1, u'GR': 1, u'CAS': 1, u'HAD': 1, u'JM': 1, u'YPF': 1, u'YCH': 1, u'WS': 1})","4,5,9,12,474.00",,,,1200,68.1,3.9,7,"[23.09, 21.93, 23.05]",980.0
67.46,,,3,,,,,,Class 1,,,,"4,5,12,214.00",,8,ST,,1-2-3-4,,-0.03,,"5,97.50","5,12,4,1,941.00",,,0.01713484,,5,,,,,"10/5,339.00",,6.5,0.0,"5,12,162.50",68.9,N297,HAD,,,"5,29.00","10,11,8",20160117,ALL WEATHER TRACK,MR,"[5.0, 6.75, 5.25, None, None, None]",WS,,,WD,"[23.89, 22.21, 22.8, None, None, None]",9,,"5,12,4,9,11,997.00",,,,,,"5,12,72.00",,"Counter({u'SJJ': 2, u'FC': 2, u'MA': 1, u'GR': 1, u'CAS': 1, u'HAD': 1, u'JM': 1, u'YPF': 1, u'YCH': 1, u'WS': 1})","4,5,9,12,474.00",,,,1200,68.1,3.9,8,"[23.09, 21.93, 23.05]",979.0
67.46,,,12,,,,,,Class 1,,,,"4,5,12,214.00",,9,ST,,1-2-3-4,,-0.03,,"5,97.50","5,12,4,1,941.00",,,0.01713484,,5,,"Making the first turn near the 700 Metres, KEY WITNESS and I'M IN CHARGE raced tight inside GURUS DREAM",,,"10/5,339.00",,99.0,0.0,"5,12,162.50",68.91,M246,HAD,,,"5,29.00","9,9,9",20160117,ALL WEATHER TRACK,NGA,"[4.25, 6.0, 5.25, None, None, None]",WS,,,WD,"[23.77, 22.21, 22.93, None, None, None]",9,,"5,12,4,9,11,997.00",,,,,,"5,12,72.00",,"Counter({u'SJJ': 2, u'FC': 2, u'MA': 1, u'GR': 1, u'CAS': 1, u'HAD': 1, u'JM': 1, u'YPF': 1, u'YCH': 1, u'WS': 1})","4,5,9,12,474.00",,,,1200,68.1,3.9,9,"[23.09, 21.93, 23.05]",979.0
67.46,,,10,,,,,,Class 1,,,,"4,5,12,214.00",,10,ST,,1-2-3-4,,-0.03,,"5,97.50","5,12,4,1,941.00",,,0.01713484,,5,,"KEY WITNESS began awkwardlyMaking the first turn near the 700 Metres, KEY WITNESS and I'M IN CHARGE raced tight inside GURUS DREAM",,,"10/5,339.00",,30.0,0.0,"5,12,162.50",69.07,S212,HAD,,,"5,29.00","12,10,10",20160117,ALL WEATHER TRACK,HCY,"[5.25, 6.75, 6.25, None, None, None]",WS,,,WD,"[23.93, 22.17, 22.97, None, None, None]",9,,"5,12,4,9,11,997.00",,,,,,"5,12,72.00",,"Counter({u'SJJ': 2, u'FC': 2, u'MA': 1, u'GR': 1, u'CAS': 1, u'HAD': 1, u'JM': 1, u'YPF': 1, u'YCH': 1, u'WS': 1})","4,5,9,12,474.00",,,,1200,68.1,3.9,10,"[23.09, 21.93, 23.05]",977.0
67.46,,,11,,,,,,Class 1,,,,"4,5,12,214.00",,11,ST,,1-2-3-4,,-0.03,,"5,97.50","5,12,4,1,941.00",,,0.01713484,,5,,,,,"10/5,339.00",,68.0,0.0,"5,12,162.50",70.01,N342,HAD,,,"5,29.00","4,8,11",20160117,ALL WEATHER TRACK,YML,"[1.75, 5.0, 12.0, None, None, None]",WS,,,WD,"[23.37, 22.45, 24.19, None, None, None]",9,,"5,12,4,9,11,997.00",,,,,,"5,12,72.00",,"Counter({u'SJJ': 2, u'FC': 2, u'MA': 1, u'GR': 1, u'CAS': 1, u'HAD': 1, u'JM': 1, u'YPF': 1, u'YCH': 1, u'WS': 1})","4,5,9,12,474.00",,,,1200,68.1,3.9,11,"[23.09, 21.93, 23.05]",964.0
67.46,,,8,,,,,,Class 1,,,,"4,5,12,214.00",,12,ST,,1-2-3-4,,-0.03,,"5,97.50","5,12,4,1,941.00",,,0.01713484,,5,,"Making the first turn near the 700 Metres, KEY WITNESS and I'M IN CHARGE raced tight inside GURUS DREAMI'M IN CHARGE lost a front plate approaching the 800 Metres and the other front plate during the running of the raceAfter the race, B Prebble stated that I'M IN CHARGE did not feel comfortable in its action at any stage of the raceA veterinary inspection of I'M IN CHARGE immediately following the race did not show any significant findings",,,"10/5,339.00",,17.0,0.0,"5,12,162.50",70.53,S164,HAD,,,"5,29.00","11,12,12",20160117,ALL WEATHER TRACK,PB,"[5.25, 8.25, 15.25, None, None, None]",WS,,,WD,"[23.93, 22.41, 24.19, None, None, None]",9,,"5,12,4,9,11,997.00",,,,,,"5,12,72.00",,"Counter({u'SJJ': 2, u'FC': 2, u'MA': 1, u'GR': 1, u'CAS': 1, u'HAD': 1, u'JM': 1, u'YPF': 1, u'YCH': 1, u'WS': 1})","4,5,9,12,474.00",,,,1200,68.1,3.9,12,"[23.09, 21.93, 23.05]",956.0
80.9,,,5,"4,5,12/2,3,8,9,12,1,826.00",,,,,Class 3,,,,"2,3,8,63.00",,1,ST,,1-2-3-4,,-0.02,,"2,59.00","2,3,8,506.00",,,0.017613085714285718,"5/2,607.50",5,,"PRESIDENTPARAMOUNT, SO FAST and MIDNIGHT RATTLER were sent for sampling",,,,,5.9,0.0,"2,3,90.50",82.18,S419,SJJ,,,"2,17.00","1,2,1,1",20160117,TURF ,CHV,"[0.5, 0.3, 0.5, 1.25, None, None]",G,,,CHV,"[13.82, 22.52, 23.25, 22.59, None, None]",10,,"2,3,8,13,6,557.00",,,,,,"2,3,29.00",,"Counter({u'LAL': 1, u'SWY': 1, u'MA': 1, u'FD': 1, u'OSP': 1, u'HAD': 1, u'YTP': 1, u'SJJ': 1, u'JM': 1, u'NTK': 1, u'YPF': 1, u'LKW': 1, u'SCS': 1, u'TYS': 1})","2,3,8,13,294.00",[59.0],,,1400,82.2,,1,"[13.82, 22.48, 23.29, 22.59]",984.0
80.9,,,4,"4,5,12/2,3,8,9,12,1,826.00",,,,,Class 3,,,,"2,3,8,63.00",,2,ST,,1-2-3-4,,-0.02,,"2,59.00","2,3,8,506.00",,,0.017613085714285718,"5/2,607.50",5,,"PRESIDENTPARAMOUNT, SO FAST and MIDNIGHT RATTLER were sent for sampling",,,,,2.8,0.0,"2,3,90.50",82.37,T371,SJJ,,,"2,17.00","3,3,3,2",20160117,TURF ,MOJ,"[0.5, 1.5, 1.25, 1.25, None, None]",G,,,CHV,"[13.9, 22.64, 23.25, 22.58, None, None]",10,,"2,3,8,13,6,557.00",,,,,,"2,3,29.00",,"Counter({u'LAL': 1, u'SWY': 1, u'MA': 1, u'FD': 1, u'OSP': 1, u'HAD': 1, u'YTP': 1, u'SJJ': 1, u'JM': 1, u'NTK': 1, u'YPF': 1, u'LKW': 1, u'SCS': 1, u'TYS': 1})","2,3,8,13,294.00",[59.0],,,1400,82.2,,2,"[13.82, 22.48, 23.29, 22.59]",982.0
80.9,,,3,"4,5,12/2,3,8,9,12,1,826.00",,,,,Class 3,,,,"2,3,8,63.00",,3,ST,,1-2-3-4,,-0.02,,"2,59.00","2,3,8,506.00",,,0.017613085714285718,"5/2,607.50",5,,"PRESIDENTPARAMOUNT, SO FAST and MIDNIGHT RATTLER were sent for sampling",,,,,2.7,0.0,"2,3,90.50",82.43,S420,SJJ,,,"2,17.00","4,4,4,3",20160117,TURF ,MR,"[1.75, 1.75, 1.5, 1.5, None, None]",G,,,CHV,"[14.1, 22.48, 23.25, 22.6, None, None]",10,,"2,3,8,13,6,557.00",,,,,,"2,3,29.00",,"Counter({u'LAL': 1, u'SWY': 1, u'MA': 1, u'FD': 1, u'OSP': 1, u'HAD': 1, u'YTP': 1, u'SJJ': 1, u'JM': 1, u'NTK': 1, u'YPF': 1, u'LKW': 1, u'SCS': 1, u'TYS': 1})","2,3,8,13,294.00",[59.0],,,1400,82.2,,3,"[13.82, 22.48, 23.29, 22.59]",981.0
